시군명,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,인허가취소일자,영업상태명,폐업일자,소재지시설전화번호,X좌표값,Y좌표값,약국영업면적,지정일자
화성시,수약국,20131022,경기도 화성시  영통로61번길  6 (반월동),경기도 화성시 반월동 864번지 1호,18377,37.2354407,127.0609745,,폐업,20140806,031-273-8935,205345.3479,414845.9261,60,20131022
화성시,수연약국,20050722,,경기도 화성시 동탄면 오산리 856번지 1호 유일빌딩 1층 2호,,37.1882199,127.0868637,,폐업,20090707,031)373-7727,,,30.57,20050722
화성시,수영약국,20181001,"경기도 화성시 봉담읍 수영로 61-7, 108-1호 (우방아이유쉘 2단지)",경기도 화성시 봉담읍 수영리 679번지 우방아이유쉘2단지 108-1호,18297,37.23585122,126.9560358,,영업중,,031-295-4102,195949,414890,25.22,20181001
화성시,수영약국,20170821,경기도 화성시 봉담읍 수영로 61-7 (우방아이유쉘2단지),경기도 화성시 봉담읍 수영리 152번지 우방아이유쉘2단지,18297,37.2358511,126.9559231,,폐업,20180930,031-295-4102,195949,414890,25.22,20170821
화성시,수용이네약국,20061025,경기도 화성시 마도면 석교로157번길 6-20,경기도 화성시 마도면 석교리 219-1번지,18537,37.205662,126.774084,,폐업,20181105,031-355-5767,179878.6291,411564.2605,52,20061025
화성시,수정약국,20061213,경기도 화성시 봉담읍 참샘길 2 (와우리),경기도 화성시 봉담읍 와우리 73번지 1호,18321,37.2156562,126.9760909,,폐업,20091113,031)224-8211,197812.6998,412650.689,42.06,20061213
화성시,스마일약국,20200603,"경기도 화성시 동탄영천로 81-9, 로얄프라자 103호 (영천동)",경기도 화성시 영천동 498번지 2호,18467,37.20973168,127.1024289,,영업중,,031-378-8993,209011.934,411991.7934,43.87,20200603
화성시,스마일온누리약국,20170308,"경기도 화성시 향남읍 상신하길로328번길 26, 1층 108호 (키움프라자)",경기도 화성시 향남읍 하길리 1467번지 키움프라자 1층 108호,18606,37.11639363,126.9136014,,영업중,,031-353-2284,192252,401641,84,20170308
화성시,스타약국,20160921,경기도 화성시 동탄순환대로 715 (영천동),경기도 화성시 영천동 679-4번지,18472,37.2079709,127.108999,,폐업,20170609,031-372-7233,209629,411807,14.64,20160921
화성시,시티약국,20160829,"경기도 화성시 향남읍 상신하길로298번길 7-27, 104호 (시티프라자)",경기도 화성시 향남읍 하길리 1470-5번지 시티프라자 104호,18611,37.1145007,126.9126809,,폐업,20180305,031-354-7637,192158,401436,52.9,20160829
화성시,시티약국,20180305,"경기도 화성시 향남읍 상신하길로298번길 7-27, 시티프라자 104호",경기도 화성시 향남읍 하길리 1470번지 5호,18611,37.11456368,126.9125234,,영업중,,031-354-7637,192172.5699,401434.5591,52.9,20180305
화성시,신도시우리약국,20151006,"경기도 화성시 동탄대로시범길 261, 1층 106호 (청계동, 리더스프라자)",경기도 화성시 청계동 70번지 8호,18477,37.2016605,127.1021866,,영업중,,031-372-3848,209009,411123,46.02,20151006
화성시,신동탄약국,20101220,경기도 화성시 동탄중심상가1길 40 (반송동),경기도 화성시 반송동 103번지 11호 엔터프라임빌딩 106호,18455,37.20141221,127.071165,,영업중,,031-8003-8881,206251.1182,411070.6413,44.86,20101220
화성시,신동탄약국,20080902,"경기도 화성시 동탄중심상가1길 40 106호 (반송동,엔터프라임빌딩)",경기도 화성시 반송동 103번지 11호 엔터프라임빌딩 106호,18455,37.2014122,127.0711649,,폐업,20101220,031)8003-8881,206251.1182,411070.6413,44.86,20080902
화성시,신백리약국,20121115,경기도 화성시 정남면 시청로 1604,경기도 화성시 정남면 백리 76번지,18521,37.1702446,126.951291,,폐업,20121220,070-8818-8232,195607.066,407610.8246,39.6,20121115
화성시,신백리약국,20120307,경기도 화성시 정남면 시청로 1604,경기도 화성시 정남면 백리 76번지,18521,37.1702446,126.951291,,폐업,20120308,070-8818-8232,195607.066,407610.8246,39.6,20120307
화성시,신백리약국,20120313,경기도 화성시 정남면 시청로 1604,경기도 화성시 정남면 백리 76번지,18521,37.1702446,126.951291,,폐업,20120530,031-8059-3208,195607.066,407610.8246,39.6,20120313
화성시,신사강프라자약국,20120917,경기도 화성시 송산면 사강로 192,경기도 화성시 송산면 사강리 647번지 3호,18550,37.2128476,126.7373134,,폐업,20150504,031-356-5132,176616.9109,412372.8367,83.98,20120917
화성시,신세계약국,20121002,경기도 화성시 봉담읍 샘마을길 31,경기도 화성시 봉담읍 상리 11번지 24호,18316,37.2175489,126.9507293,,폐업,20180114,031-298-1118,195560.7465,412861.952,66,20121002
화성시,신세계약국,20090810,경기도 화성시 봉담읍 샘마을길 31 (상리),경기도 화성시 봉담읍 상리  11-24,18316,37.2175489,126.9507293,,폐업,20091102,298-1118,,,66,20090810
화성시,신세계약국,20080312,경기도 화성시 봉담읍 샘마을길 31 (상리),경기도 화성시 봉담읍 상리 11번지 24호,18316,37.2175489,126.9507293,,폐업,20090810,031)298-1118,195560.7465,412861.952,66,20080312
화성시,신세계약국,20091102,경기도 화성시 봉담읍 샘마을길 31,경기도 화성시 봉담읍 상리 11-24,18316,37.2175489,126.9507293,,폐업,20120928,031-298-1118,195560.7465,412861.952,66,20091102
화성시,신세계약국,20180115,경기도 화성시 봉담읍 샘마을길 31,경기도 화성시 봉담읍 상리 11-24번지,18316,37.2175489,126.9507293,,영업중,,031-298-1118,195560.7465,412861.952,67,20180115
화성시,신연세약국,20130627,경기도 화성시 봉담읍 가마골길 37,경기도 화성시 봉담읍 왕림리 97번지 3호,18332,37.1988291,126.9399628,,폐업,20161003,031-227-3772,194603.8129,410783.3272,75,20130627
화성시,신연세약국,20160930,경기도 화성시 봉담읍 가마골길 37,경기도 화성시 봉담읍 왕림리 97-3번지,18332,37.1988291,126.9399628,,폐업,20190430,227-3676,194603.8129,410783.3272,76,20160930
화성시,신연세약국,20190430,경기도 화성시 봉담읍 가마골길 37,경기도 화성시 봉담읍 왕림리 97번지 3호,18332,37.19882919,126.9399628,,영업중,,031-227-3676,194603.8129,410783.3272,75,20190430
화성시,신제일약국,20170621,"경기도 화성시 남양읍 남양시장로 79, 1층 103호 ((주)픽앤츄코리아)",경기도 화성시 남양읍 남양리 1237번지 1층 103호 ((주)픽앤츄코리아),18258,37.20971201,126.8178038,,영업중,,031-356-7304,183765,412004,46,20170621
화성시,신태안약국,20050720,"경기도 화성시 효행로 990, 비젼월드 108호 (진안동)",경기도 화성시 진안동 512번지 1호 비젼월드,18401,37.2111313,127.0363969,,영업중,,031-231-1016,203164.8208,412147.459,73.12,20050720
화성시,신화성약국,20011005,경기도 화성시 경기대로 1042-1 (진안동),경기도 화성시 진안동 527번지 14호,18401,37.20860883,127.0349427,,영업중,,031-223-4383,203035.3244,411867.4963,76.8,20011005
화성시,실로암약국,20081222,경기도 화성시 정남면 시청로 1588 (백리),경기도 화성시 정남면 백리 34번지 10호,18521,37.1715507,126.9504344,,폐업,20091209,355-8737,195531.1661,407756.8351,81,20081222
화성시,씨티팜약국,20041207,경기도 화성시 효행로 1072 (병점동),경기도 화성시 병점동 844번지 7호 상록프라자 404호,18405,37.2148591,127.0442849,,폐업,20131013,031-222-0898,203863.371,412562.8135,45.24,20041207
화성시,씨티팜약국,20131010,"경기도 화성시 효행로 1072, 404호 (병점동, 상록프라자)",경기도 화성시 병점동 844번지 7호 상록프라자 404호,18405,37.2148591,127.0442849,,영업중,,031-221-8447,203863.371,412562.8135,90.65,20131010
화성시,아기곰약국,20070531,"경기도 화성시 병점2로 30, 201호 (병점동, 명신프라자)",경기도 화성시 병점동 317번지 3호 명신프라자 201호,18414,37.2059942,127.040281,,영업중,,031-236-6602,203508.5569,411579.5596,74.38,20070531
화성시,아름드리한약국,20070629,경기도 화성시 영통로61번길 6 (반월동),경기도 화성시 반월동 864번지 1호 제일프라자 108호,18377,37.23544078,127.0609745,,영업중,,031-224-7585,205345.3479,414845.9261,33.6,20070629
화성시,아이사랑 해든약국,20121203,"경기도 화성시 동탄중앙로 200, 3층 E06호 (반송동, 메타폴리스B블럭)",경기도 화성시 반송동 메타폴리스 B동 E06호,18445,37.202756,127.0688006,,폐업,20161012,031)613-9982,206007.2547,411214.9421,34.15,20121203
화성시,아이사랑약국,20150128,"경기도 화성시 동탄지성로 17, 1층 125호 (반송동, 풍성위버폴리스)",경기도 화성시 반송동 93번지 1호 풍성위버폴리스 125호,18454,37.2045563,127.0720013,,영업중,,031-8015-1051,206325.039,411418.6183,67.71,20150128
화성시,아이사랑해든약국,20161012,"경기도 화성시 동탄중앙로 200, B동 322호 (반송동, 메타폴리스)",경기도 화성시 반송동 98번지 B동 322호,18445,37.2049275,127.0688701,,영업중,,031-613-9982,206007.2547,411214.9421,112.69,20161012
화성시,아이튼튼약국,20190326,"경기도 화성시 동탄대로 469-12, 2층 2057호 (오산동, 동탄역 린스트라우스)",경기도 화성시 오산동 산 88번지 13호 동탄역 린스트라우스,18478,37.19558241,127.0974932,,영업중,,070-7543-8809,208534.335,410468.3063,66,20190326
화성시,안녕약국,20150907,"경기도 화성시 용주로 22, 2층 (안녕동, 태안농협안녕지점)",경기도 화성시 안녕동 19번지 2호,18362,37.20533284,127.0142593,,영업중,,031-898-5250,201199.972,411504.7978,29.8,20150907
화성시,알파약국,20180123,"경기도 화성시 향남읍 상신하길로298번길 11, 지비앤티타워 1동 105호",경기도 화성시 향남읍 하길리 1471번지 4호,18611,37.1146437,126.9111618,,영업중,,031-353-9650,192021.9354,401449.2103,93.2,20180123
화성시,양감약국,20150309,경기도 화성시 양감면 초록로 6,경기도 화성시 양감면 신왕리 632-3번지,18633,37.0809569,126.9456047,,폐업,20150922,313527221,195105,397709,32.5,20150309
화성시,양감약국,20080730,경기도 화성시 양감면 초록로 6 (신왕리),경기도 화성시 양감면 신왕리 632번지 3호,18633,37.0809569,126.9456047,,폐업,20100108,031)352-7221,195096.6647,397702.6829,65,20080730
화성시,양감약국,20160601,경기도 화성시 양감면 초록로 6,경기도 화성시 양감면 신왕리 632-3번지,18633,37.0809569,126.9456047,,폐업,20161220,031-352-7221,195105,397709,35,20160601
화성시,양감약국,20140710,경기도 화성시 양감면 초록로 6,경기도 화성시 양감면 신왕리 632번지 3호,18633,37.0809569,126.9456047,,폐업,20150305,031-352-7221,195096.6647,397702.6829,32.5,20140710
화성시,양감약국,20161220,경기도 화성시 양감면 초록로 6,경기도 화성시 양감면 신왕리 632-3번지,18633,37.0809569,126.9456047,,영업중,,031-352-7221,195105,397709,41.2,20161220
화성시,양감약국,20150923,경기도 화성시 양감면 초록로 6,경기도 화성시 양감면 신왕리 632번지 3호,18633,37.0809569,126.9456047,,폐업,20160531,313527221,195096.6647,397702.6829,41.25,20150923
화성시,양문약국,20180426,"경기도 화성시 효행로 990, 비젼월드 109호 (진안동)",경기도 화성시 진안동 512-1번지 비젼월드 109호,18401,37.2111313,127.0363969,,폐업,20180601,031-221-1027,203228.5509,412453.4724,48.93,20180426
화성시,양지약국,20130131,경기도 화성시 정남면 시청로 1604,경기도 화성시 정남면 백리 76번지,18521,37.1702446,126.951291,,폐업,20140901,031-8047-5280,195607.066,407610.8246,49.28,20130131
화성시,양지약국,20180516,경기도 화성시 정남면 시청로 1604,경기도 화성시 정남면 백리 76번지,18521,37.1702446,126.951291,,영업중,,031-8047-5280,195607.066,407610.8246,43.07,20180516
화성시,양지약국,20160601,경기도 화성시 정남면 시청로 1604,경기도 화성시 정남면 백리 76번지,18521,37.1702446,126.951291,,폐업,20180516,070-8818-8232,195588.7531,407616.6807,49,20160601
화성시,양지약국,20140901,경기도 화성시 정남면 시청로 1604,경기도 화성시 정남면 백리 76번지,18521,37.1702446,126.951291,,폐업,20160531,031-8047-5280,195588.7531,407616.6807,49.28,20140901
화성시,어울림약국,20180727,"경기도 화성시 동탄대로시범길 134, 지하1층 19,20호 (청계동, 시범 반도유보라 아이비파크4.0)","경기도 화성시 청계동 536번지 시범 반도유보라 아이비파크4.0 지하1층 19,20호",18476,37.19910897,127.114213,,영업중,,031-8043-1651,,,92.4,20180727
화성시,언제나현약국,20161201,"경기도 화성시 동탄순환대로 692, 103호 (영천동)",경기도 화성시 영천동 681-6번지 103호,18466,37.2066623,127.1113628,,영업중,,031-374-1543,209815,411663,47.97,20161201
화성시,엄마손약국,20080307,"경기도 화성시 효행로 287 205호 (기안동,보보스프라자)",경기도 화성시 기안동 371번지 2호 보보스프라자 205호,18337,37.2226569,126.9747814,,폐업,20090630,031)223-6783,197695.6483,413427.7797,82.08,20080307
화성시,에이메디칼약국,20190219,"경기도 화성시 동탄순환대로20길 124, 우성스타파크 A동 107호 (목동)",경기도 화성시 목동 산 18번지,18484,37.182583,127.1242788,,영업중,,031-378-1530,210969.3429,408985.6064,64.31,20190219
화성시,에이치원프라자약국,20120801,"경기도 화성시 동탄반석로 134, 102호 (반송동, 에이치원메디컬빌딩)",경기도 화성시 반송동 104번지 1호 에이치원메디컬빌딩 102호,18455,37.2009976,127.0712547,,폐업,20180917,031-8015-8989,206259.4538,411024.8812,165,20120801
화성시,에이치원프라자약국,20100421,경기도 화성시 동탄반석로 134 (반송동),경기도 화성시 반송동 104번지 1호 에이치원 메디컬빌딩 102호,18455,37.2009976,127.0712547,,폐업,20120731,8015-8989,206259.4538,411024.8812,165,20100421
화성시,에이치원프라자약국,20180917,"경기도 화성시 동탄반석로 134, 에이치원메디컬빌딩 102호 (반송동)",경기도 화성시 반송동 104번지 1호,18455,37.2009976,127.0712547,,영업중,,3180158989,206259.4538,411024.8812,165,20180917
화성시,엔티하나약국,20100311,경기도 화성시 장안면 황골길 56-1,경기도 화성시 장안면 수촌리 22-6,18581,37.0935075,126.8669148,,폐업,20120410,378-0144,188100.6704,399101.8084,60,20100311
화성시,엘림온누리약국,20200528,"경기도 화성시 동탄순환대로 127-9, 우성애비뉴타워 108호 (산척동)",경기도 화성시 산척동 728번지 5호,18505,37.16653435,127.1072846,,영업중,,031-372-2650,,,53.74,20200528
화성시,역전약국,20130506,경기도 화성시 떡전골로 96-4 (병점동),경기도 화성시 병점동 382번지 2호 미라클프라자 115호,18412,37.206915,127.0342547,,폐업,20130701,070-4110-3535,202975.7297,411680.3821,63.25,20130506
화성시,연세약국,20120823,경기도 화성시 봉담읍 가마골길 37,경기도 화성시 봉담읍 왕림리 97번지 3호,18332,37.1988291,126.9399628,,폐업,20130626,031-227-3772,194603.8129,410783.3272,44.85,20120823
화성시,연세약국,20110602,경기도 화성시 봉담읍 가마골길 37,경기도 화성시 봉담읍 왕림리 97번지 3호,18332,37.1988291,126.9399628,,폐업,20120822,227-3772,194603.8129,410783.3272,44.85,20110602
화성시,연세약국,20080617,경기도 화성시 봉담읍 삼천병마로 1023 (왕림리),경기도 화성시 봉담읍 왕림리 96번지 2호,18332,37.1990545,126.9401766,,폐업,20110601,031)227-3676,194622.5618,410809.5661,44.85,20080617
화성시,연세약국,20140115,경기도 화성시 화산북로 19 (송산동),경기도 화성시 송산동 200번지 13호,18356,37.2096312,127.007512,,폐업,20160509,031-898-7588,200599.4585,411981.9005,182,20140115
화성시,연세중앙약국,20131022,경기도 화성시  용주로  102 (송산동),경기도 화성시 송산동 202번지 6호,18357,37.2101627,127.0090892,,폐업,20150310,031-898-8516,200740.0041,412039.1264,99,20131022
화성시,연제약국,20101208,경기도 화성시 정남면 발안로 1161,경기도 화성시 정남면 덕절리 44번지 1호,18515,37.1341391,127.0283725,,폐업,20120516,377-8321,202452.2646,403583.8901,64.2,20101208
화성시,연제약국,20100409,경기도 화성시 정남면 발안로 1161 (덕절리),경기도 화성시 정남면 덕절리 44-1,18515,37.1339769,127.0283387,,폐업,20101208,377-8321,,,75.16,20100409
화성시,열린대학약국,20170728,"경기도 화성시 동탄중앙로 381-11, 101호 (석우동)",경기도 화성시 석우동 41번지 4호 101호,18450,37.2161033,127.0790308,,영업중,,031-613-4677,206947.6696,412702.6105,169.28,20170728
화성시,열린약국,20080808,경기도 화성시 봉담읍 와우로 74-4,경기도 화성시 봉담읍 와우리 24번지 4호,18322,37.2132949,126.9737033,,폐업,20130719,031-234-2339,197598.6789,412388.6085,30.25,20080808
화성시,열린온누리약국,20151005,"경기도 화성시 동탄대로시범길 146, 1층 103~105호 (청계동, 포트센트럴시티)",경기도 화성시 청계동 510번지 815호,18476,37.20021825,127.1131333,,영업중,,031-375-9917,209966,410948,140.82,20151005
화성시,열린팜약국,20100512,"경기도 화성시 동탄원천로 163 404-2 (반송동,위너스타빌딩)",경기도 화성시 반송동 86-4 위너스타빌딩 404-2,18453,37.2073035,127.0736373,,폐업,20110516,8015-0503,,,62.1,20100512
화성시,열린팜약국,20110516,경기도 화성시 동탄반석로 195 (반송동),경기도 화성시 반송동 86번지 4호 위너스타 404-2,18446,37.2063855,127.0718904,,폐업,20131101,031-8015-0503,206471.1941,411723.938,62.1,20110516
화성시,열린팜약국,20100115,경기도 화성시 동탄원천로 163 위너스타빌딩 404-2 (반송동),경기도 화성시 반송동 86번지 4호 위너스타빌딩 404-2,18453,37.2073035,127.0736373,,폐업,20100512,031-8015-0503,206471.1941,411723.938,62.1,20100115
화성시,열린팜약국,20131030,"경기도 화성시 동탄원천로 163, 404호 (반송동, 위너스타)",경기도 화성시 반송동 86번지 4호 위너스타 404호,18453,37.2073035,127.0736373,,폐업,20190201,031-8015-0503,206471.1941,411723.938,62.1,20131030
화성시,영생약국,19841121,경기도 화성시 효행로763번길 15 (안녕동),경기도 화성시 안녕동 37번지 6호,18362,37.20444085,127.0137861,,영업중,,031-234-0050,201157.1613,411405.2186,25.46,19841121
화성시,영신약국,20190916,경기도 화성시 팔탄면 구장길 21,경기도 화성시 팔탄면 구장리 572-2번지,18527,37.16252975,126.9036724,,휴업,,031-353-5816,191377.5989,406741.609,39.94,20190916
화성시,영신약국,20111114,경기도 화성시 팔탄면 구장길 21,경기도 화성시 팔탄면 구장리 572번지 2호,18527,37.16238426,126.903685,,폐업,20190816,031-353-5816,191377.5989,406741.609,43,20111114
화성시,영신약국,20090902,경기도 화성시 팔탄면 구장길 21 (구장리),경기도 화성시 팔탄면 구장리 572번지 2호,18527,37.1623842,126.903685,,폐업,20100401,353-5816,191377.5989,406741.609,36.12,20090902
화성시,영신약국,20100401,경기도 화성시 팔탄면 구장길 21 (구장리),경기도 화성시 팔탄면 구장리 572-2,18527,37.1623842,126.903685,,폐업,20101031,353-5816,,,39.6,20100401
화성시,영신약국,20101029,경기도 화성시 팔탄면 구장길 21 (구장리),경기도 화성시 팔탄면 구장리 572-2,18527,37.1623842,126.903685,,폐업,20111114,353-5816,,,43,20101029
화성시,영신약국,20060828,경기도 화성시 팔탄면 구장길 21 (구장리),경기도 화성시 팔탄면 구장리 572번지 2호,18527,37.1623842,126.903685,,폐업,20090901,031)353-5816,191377.5989,406741.609,36.12,20060828
화성시,예당약국,20070613,경기도 화성시 동탄원천로 163 (반송동),경기도 화성시 반송동 86번지 4호 위너스타 113호,18453,37.2073035,127.0736373,,폐업,20141130,031-613-0451,206471.1941,411723.938,60.1,20070613
화성시,예당엠약국,20141128,"경기도 화성시 동탄원천로 163, 1층 113호 (반송동, 위너스타)",경기도 화성시 반송동 86번지 4호 위너스타 113호,18453,37.2073035,127.0736373,,폐업,20161209,031-613-0451,206471.1941,411723.938,60.1,20141128
화성시,예약국,20080204,"경기도 화성시 영통로61번길 6 116호 (반월동,제일프라자)",경기도 화성시 반월동 864번지 1호 제일프라자 116호,18377,37.2354407,127.0609745,,폐업,20090205,031)205-9713,205345.3479,414845.9261,31.5,20080204
화성시,예약국,20090520,"경기도 화성시 영통로61번길 6 116호 (반월동,제일프라자)",경기도 화성시 반월동 864번지 1호 제일프라자 116호,18377,37.2354407,127.0609745,,폐업,20091113,202-2322,205345.3479,414845.9261,32.74,20090520
화성시,예약국,20091117,"경기도 화성시 영통로61번길 6 116호 (반월동,제일프라자)",경기도 화성시 반월동 864번지 1호 제일프라자 116호,18377,37.2354407,127.0609745,,폐업,20100621,206-2322,205345.3479,414845.9261,31.5,20091117
화성시,예일약국,20130823,경기도 화성시 효행로1156번길 14 (병점동),경기도 화성시 병점동 203번지 7호 1통,18421,37.2134687,127.0516407,,폐업,20150212,031-222-1108,204517.6841,412407.0987,54,20130823
화성시,예일약국,20150401,"경기도 화성시 효행로1156번길 14, 104호 (병점동, 다인프라자)",병점동 203번지 7호 다인프라자,18421,37.21354366,127.0516691,,영업중,,031-222-1108,204517.6841,412407.0987,61.6,20150401
화성시,예일약국,20110727,경기도 화성시 효행로1156번길 14 (병점동),경기도 화성시 병점동 203번지 7호 7통,18421,37.2134687,127.0516407,,폐업,20130726,031-222-1108,204517.6841,412407.0987,34,20110727
화성시,예일약국,20051220,"경기도 화성시 효행로1156번길 14 1층 (병점동,다인프라자)",경기도 화성시 병점동 203번지 7호 다인프라자 1층,18421,37.2134687,127.0516407,,폐업,20090227,031)222-1108,204517.6841,412407.0987,28.81,20051220
화성시,예일약국,20090227,"경기도 화성시 효행로1156번길 14 104호 (병점동,다인프라자)",경기도 화성시 병점동 203번지 7호 다인프라자 104호,18421,37.2134687,127.0516407,,폐업,20110727,222-1108,204517.6841,412407.0987,68,20090227
화성시,예일약국,20150216,"경기도 화성시 효행로1156번길 14 (병점동, 다인프라자)",경기도 화성시 병점동 203번지 7호 다인프라자,18421,37.2134687,127.0516407,,폐업,20150401,031-222-1108,204517.6841,412407.0987,54,20150216
화성시,오디한약국,20100616,경기도 화성시 동탄공원로2길 37-1 (반송동),경기도 화성시 반송동 48번지 5호 1츨,18435,37.2074447,127.0625864,,폐업,20140211,031-8015-4072,205489.0031,411740.1604,40.15,20100616
화성시,오상보건약국,20100416,경기도 화성시 정남면 발안로 1167,경기도 화성시 정남면 덕절리 31-1,18515,37.1342291,127.0288115,,폐업,20120905,372-5614,202492.9125,403612.2714,36,20100416
화성시,오송한약국,20170407,"경기도 화성시 효행로 1076-8, 103호 (병점동, 한마음프라자)",경기도 화성시 병점동 845번지 2호,18405,37.2145797,127.0445551,,영업중,,031-889-9112,203890.0396,412530.4456,36.96,20170407
화성시,오약국,20180227,"경기도 화성시 남양읍 남양로 671, 106호",경기도 화성시 남양읍 남양리 산 139번지 87호,18270,37.1984076,126.8261102,,영업중,,031-357-2219,184477.3892,410695.0754,56.84,20180227
화성시,오케이약국,20161121,"경기도 화성시 지산2길 34-7, 101호 (영천동)",경기도 화성시 영천동 707-4번지 101호,18473,37.2053067,127.1156864,,폐업,20190411,031-374-3120,210201,411511,44,20161121
화성시,옵티마연수약국,20061004,"경기도 화성시 향남읍 발안남로55번길 27 101호 (발안리,센트럴빌딩)",경기도 화성시 향남읍 발안리 139번지 5호 센트럴빌딩 101호,18594,37.1299205,126.9049315,,폐업,20110321,366-1716,191484.9899,403137.8835,67.66,20061004
화성시,와우약국,19920326,경기도 화성시 봉담읍 와우안길 48,경기도 화성시 봉담읍 와우리 75번지 3호,18321,37.2159086,126.9763725,,영업중,,031-222-0457,197836.388,412677.9802,17.15,19920326
화성시,왕림당약국,20110930,경기도 화성시 봉담읍 삼천병마로 963 (왕림리),경기도 화성시 봉담읍 왕림리 404번지 12호,18332,37.1934944,126.938931,,폐업,20111107,227-2366,194512.3275,410191.6556,52.8,20110930
화성시,왕림당약국,20111108,"경기도 화성시 봉담읍 삼천병마로 963, 1층 (근진빌딩)",경기도 화성시 봉담읍 왕림리 404번지 12호,18332,37.1934944,126.938931,,폐업,20120529,031-227-2366,194512.3275,410191.6556,52.8,20111108
화성시,왕림당약국,20110513,경기도 화성시 봉담읍 삼천병마로 963 (왕림리),경기도 화성시 봉담읍 왕림리 404번지 12호,18332,37.1934944,126.938931,,폐업,20111001,227-2366,194512.3275,410191.6556,59,20110513
화성시,왕림당약국,20100628,경기도 화성시 봉담읍 삼천병마로 963 (왕림리),경기도 화성시 봉담읍 왕림리 404-12,18332,37.1934944,126.938931,,폐업,20110511,227-2366,,,59,20100628
화성시,왕림약국,20040806,경기도 화성시 봉담읍 삼천병마로 965 (왕림리),경기도 화성시 봉담읍 왕림리 404-19,18332,37.1938278,126.9389871,,폐업,20080813,227-0644,,,34.32,20040806
화성시,우남약국,20151012,"경기도 화성시 10용사로 286, 1층 102호 (능동, 송골마을 우남퍼스트빌 아파트)",경기도 화성시 능동 1041번지,18418,37.1982148,127.0498062,,폐업,20170212,031-226-1236,204207.7792,410740.2744,16.5,20151012
화성시,우남약국,20140703,"경기도 화성시 10용사로 284, 102호 (능동, 우남퍼스트빌상가)",경기도 화성시 능동 1041번지 우남퍼스트빌상가 102호,18418,37.1984408,127.0481393,,폐업,20151012,031-226-1236,204207.7792,410740.2744,16.5,20140703
화성시,우리금학당약국,20110525,경기도 화성시 향남읍 만년로 162-3,경기도 화성시 향남읍 증거리  302-2,18625,37.1378605,126.9778178,,폐업,20120217,352-6337,197984.6463,404000.0498,75.7,20110525
화성시,우리들약국,20071018,"경기도 화성시 동탄솔빛로 67, 102-3호 (반송동, 성우프라자)",경기도 화성시 반송동 219번지 1호 성우프라자 102동 103호,18443,37.19475172,127.0742451,,영업중,,031-8003-0101,206526.1315,410332.8955,58.9,20071018
화성시,우리약국,20041108,"경기도 화성시 융건로 91, B105호 (기안동, 풍성신미주타운)",경기도 화성시 기안동 897번지 풍성신미주타운 B105호,18341,37.21946978,126.988483,,영업중,,031-898-7997,198911.781,413071.1465,14.4,20041108
화성시,우리약국,20151117,"경기도 화성시 동탄원천로 338-7, 107호 (능동, 동탄V프라자)",경기도 화성시 능동 1066-4번지 동탄V프라자 107호,18423,37.2172138,127.0588086,,폐업,20171206,031-613-7462,205166,412830,48,20151117
화성시,우림약국,20090902,"경기도 화성시 10용사로 343-2, 114호 (능동, 폴리클리닉빌딩)",경기도 화성시 능동 1152번지 5호  폴리클리닉빌딩 114호,18429,37.1993567,127.0557767,,영업중,,031-613-5332,204885.7705,410841.2557,37.6,20090902
화성시,우성약국,20161219,"경기도 화성시 향남읍 향남로 392, 102호 (우성메디피아)",경기도 화성시 향남읍 행정리 487-6번지 우성메디피아 102호,18600,37.129933,126.9214291,,영업중,,031-8059-1357,193023.1681,403446.0841,56.4,20161219
화성시,우성약국,20080930,"경기도 화성시 향남읍 향남로 392, 102호 (우성메디피아)",경기도 화성시 향남읍 행정리 487-6 우성메디피아 102호,18600,37.129933,126.9214291,,폐업,20161219,031-8059-1357,193023.1681,403446.0841,56.4,20080930
화성시,우정팜약국,20040727,경기도 화성시 우정읍 3.1만세로 47,경기도 화성시 우정읍 조암리 289번지,18567,37.0828645,126.8189449,,영업중,,031-358-3877,183834.8361,397929.3578,33.1,20040727
화성시,우진약국,20070102,경기도 화성시 우정읍 조암남로 39,경기도 화성시 우정읍 조암리 264번지 5호,18567,37.0843699,126.8193574,,영업중,,031-351-0821,183865.8125,398084.4683,82.65,20070102
화성시,원리반월당약국,20020309,경기도 화성시 매송면 푸른들판로 2028,경기도 화성시 매송면 원리 173번지 1호,18286,37.277925,126.8850418,,폐업,20090211,031)296-7005,189737.8541,419566.746,63,20020309
화성시,원리반월당약국,20090211,경기도 화성시 매송면 푸른들판로 2028,경기도 화성시 매송면 원리  173-1,18286,37.277925,126.8850418,,영업중,,031-296-7005,189737.8541,419566.746,69,20090211
화성시,원약국,20130226,경기도 화성시 동탄반석로 144 (반송동),경기도 화성시 반송동 103번지 1호 동탄스카이뷰,18455,37.2016374,127.0711426,,폐업,20130729,031-8015-3167,206250.2841,411094.3281,89.68,20130226
화성시,원약국,20090909,"경기도 화성시 동탄반석로 144 401호 (반송동,동탄스카이뷰)",경기도 화성시 반송동 103번지 1호 스카이뷰 401호,18455,37.2016374,127.0711426,,폐업,20110524,8015-1966,206250.2841,411094.3281,81.35,20090909
